monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724367787613000,9777,1807619957,0,0,172,74073725,1,160,20178000
1724367807848000,9778,1807620117,0,0,172,74073725,1,160,20235000
1724367827672000,9779,1807620277,0,0,172,74073725,1,160,19824000
1724367847562000,9780,1807620437,0,0,172,74073725,1,160,19890000
1724367867581000,9781,1807620597,0,0,172,74073725,1,160,20019000
1724367887513000,9782,1807620757,0,0,172,74073725,1,160,19932000
1724367907551000,9783,1807620917,0,0,172,74073725,1,160,20038000
1724367927643000,9784,1807621077,0,0,172,74073725,1,160,20092000
1724367947509000,9785,1807621237,0,0,172,74073725,1,160,19866000
1724367967515000,9786,1807621397,0,0,172,74073725,1,160,20006000
1724367987563000,9787,1807621557,0,0,172,74073725,1,160,20048000
1724368007652000,9788,1807621717,0,0,172,74073725,1,160,20089000
1724368027577000,9789,1807621877,0,0,172,74073725,1,160,19925000
1724368047591000,9790,1807622037,0,0,172,74073725,1,160,20014000
1724368067662000,9791,1807622197,0,0,172,74073725,1,160,20071000
1724368087226000,9792,1807622357,0,0,172,74073725,1,160,19564000
1724368107560000,9793,1807622517,0,0,172,74073725,1,160,20334000
1724368127897000,9794,1807622677,0,0,172,74073725,1,160,20337000
1724368147559000,9795,1807622837,0,0,172,74073725,1,160,19662000
1724368167643000,9796,1807622997,0,0,172,74073725,1,160,20084000
1724368187516000,9797,1807623157,0,0,172,74073725,1,160,19873000
1724368207433000,9798,1807623317,0,0,172,74073725,1,160,19917000
1724368227604000,9799,1807623477,0,0,172,74073725,1,160,20171000
1724368247386000,9800,1807623637,0,0,172,74073725,1,160,19782000
1724368267567000,9801,1807623797,0,0,172,74073725,1,160,20181000
1724368287540000,9802,1807623957,0,0,172,74073725,1,160,19973000
1724368307639000,9803,1807624117,0,0,172,74073725,1,160,20099000
1724368327639000,9804,1807624277,0,0,172,74073725,1,160,20000000
1724368347504000,9805,1807624437,0,0,172,74073725,1,160,19865000
1724368367717000,9806,1807624597,0,0,172,74073725,1,160,20213000
1724368387429000,9807,1807624757,0,0,172,74073725,1,160,19712000
1724368407634000,9808,1807624917,0,0,172,74073725,1,160,20205000
1724368427649000,9809,1807625077,0,0,172,74073725,1,160,20015000
1724368447485000,9810,1807625237,0,0,172,74073725,1,160,19836000
1724368467592000,9811,1807625397,0,0,172,74073725,1,160,20107000
1724368487538000,9812,1807625557,0,0,172,74073725,1,160,19946000
1724368507545000,9813,1807625717,0,0,172,74073725,1,160,20007000
1724368527666000,9814,1807625877,0,0,172,74073725,1,160,20121000
1724368547623000,9815,1807626037,0,0,172,74073725,1,160,19957000
1724368567616000,9816,1807626197,0,0,172,74073725,1,160,19993000
1724368587479000,9817,1807626357,0,0,172,74073725,1,160,19863000
1724368607554000,9818,1807626517,0,0,172,74073725,1,160,20075000
1724368627643000,9819,1807626677,0,0,172,74073725,1,160,20089000
1724368647476000,9820,1807626837,0,0,172,74073725,1,160,19833000
1724368667609000,9821,1807626997,0,0,172,74073725,1,160,20133000
1724368691017000,9822,1807627157,0,0,172,74073725,1,160,23408000
1724368707719000,9823,1807627317,0,0,172,74073725,1,160,16702000
1724368727576000,9824,1807627477,0,0,172,74073725,1,160,19857000
1724368747477000,9825,1807627637,0,0,172,74073725,1,160,19901000
1724368767738000,9826,1807627797,0,0,172,74073725,1,160,20261000
1724368787505000,9827,1807627957,0,0,172,74073725,1,160,19767000
1724368807572000,9828,1807628117,0,0,172,74073725,1,160,20067000
1724368827575000,9829,1807628277,0,0,172,74073725,1,160,20003000
1724368848127000,9830,1807628437,0,0,172,74073725,1,160,20552000
1724368867429000,9831,1807628597,0,0,172,74073725,1,160,19302000
1724368887610000,9832,1807628757,0,0,172,74073725,1,160,20181000
1724368907437000,9833,1807628917,0,0,172,74073725,1,160,19827000
1724368927698000,9834,1807629077,0,0,172,74073725,1,160,20261000
1724368951850000,9835,1807629237,0,0,172,74073725,1,160,24152000
1724368967424000,9836,1807629397,0,0,172,74073725,1,160,15574000
1724368987324000,9837,1807629557,0,0,172,74073725,1,160,19900000
1724369008512000,9838,1807629717,0,0,172,74073725,1,160,21188000
1724369027349000,9839,1807629877,0,0,172,74073725,1,160,18837000
1724369047135000,9840,1807630037,0,0,172,74073725,1,160,19786000
